123	15555
13247	13248
67	13115
1807	15027
59	1375
3754	7066
1415	10273
527	13346
1005	18695
4134	6815
253	11735
1249	13567
2614	2611
901	5659
5454	5445
3217	7974
655	10076
2590	2589
6373	11245
13124	13119
86	9404
4729	14544
2645	17640
1275	20988
316	19766
1918	12256
2120	8282
327	931
19650	19649
3873	7543
1911	9976
4442	16354
3109	16393
906	9386
1201	12371
14595	15146
33	11948
1358	17509
16445	16444
3565	6963
67	7968
11994	13337
3467	9287
1415	7600
12905	12903
97	20220
4929	14870
1483	12364
6	20310
194	193
8483	11239
642	7105
4723	11694
81	20976
2879	20185
9322	9566
613	13848
1045	1011
3633	7300
15	17811
113	20942
9170	19281
636	7259
149	14697
1869	13365
12794	15806
1881	4563
115	1601
136	13590
642	13106
1474	13569
2445	8196
3696	10279
1575	4812
242	13306
104	9240
4494	14987
8953	19860
106	20980
1335	5282
138	16768
4822	14910
1379	17947
609	592
3722	6939
1005	6400
1134	20289
3932	17766
919	8073
2542	18504
67	18855
22	3310
1461	9386
4041	8381
7263	19419
6289	6281
1718	11525
3125	3120
1896	9948
18867	18865
4116	11039
1435	9451
136	19498
2246	20665
8250	9039
2638	15262
2991	21075
528	15200
206	14825
76	6791
1415	20933
1273	11639
1366	15846
15	17362
12280	12278
12891	12886
2084	2079
636	9880
12380	17189
738	1329
1000	3852
658	10521
76	12871
6553	17889
1627	8825
26	13970
2156	16962
7269	16744
2502	18355
1519	6240
1201	9079
2219	8677
5529	19127
1294	12579
716	18211
636	8311
113	18392
17	17809
2525	4660
10686	10684
6554	17889
2515	4656
5175	20012
62	14330
2168	18355
5	10775
1459	11304
2567	13576
90	7558
617	20097
1245	5282
1040	9733
2000	14657
7	21003
75	2375
7091	9673
4871	5025
6389	6387
15	14642
999	17603
1410	7903
106	17764
213	12733
1747	10694
101	4619
658	13954
14106	17352
6508	13346
1635	13626
2385	20081
1989	11108
102	12945
1735	11956
649	11982
609	4855
294	18183
4966	4956
19	7053
2691	7558
1384	2390
2356	19543
2688	3213
20371	20372
302	7628
271	13677
4467	14987
3887	20165
6	11664
1869	3826
290	6252
3191	10098
106	13561
3135	16837
67	13769
531	12494
5893	6958
562	8322
1340	5071
80	12514
5637	15585
902	898
425	17068
13431	18268
6	17779
980	6693
11522	11551
133	8012
271	11014
2069	19603
2636	15352
92	13405
3083	10031
8268	10062
14698	14697
1463	18865
4722	14669
716	17157
1729	16080
2882	18100
210	10665
3069	13318
8862	8857
16590	16586
1415	16962
2686	16891
3022	9573
5989	5988
286	17139
16487	16485
8335	18466
286	18763
1646	16330
609	20251
316	20285
1768	20827
1742	10855
11526	11532
71	20816
732	15797
3626	6842
9384	9367
95	4020
1160	4619
22	10692
33	13151
15881	15880
3408	16563
1726	17897
1999	20516
2990	11707
1134	15142
1127	2443
1036	9839
2673	13309
1294	16605
1208	7113
533	523
1472	6466
3565	4661
316	4855
102	14694
22	7838
2966	6753
1991	12065
645	13571
1272	3120
59	19931
103	9831
7659	18503
1594	18695
1746	19483
1521	17095
1378	20443
142	14028
1324	1325
102	9948
13471	18298
19	15393
10083	16939
1155	13511
738	19849
3504	18156
3017	17020
2966	20901
995	7455
26	7828
3754	11532
1458	15106
3022	15598
3105	18668
15586	15585
2348	3195
7432	20542
123	20820
22	9637
33	9485
289	11947
1206	16452
67	18680
81	19977
1021	20845
2497	13376
8567	9429
6	15085
2406	18162
3687	19573
1705	7225
2274	3589
5448	13296
1260	17264
6270	15776
1251	14731
1548	9120
285	1963
8025	8021
255	19411
8742	20292
8343	8342
3055	11591
1899	15329
1089	16837
10723	10722
649	20569
1627	8188
12502	18568
980	10476
1804	8282
1105	13546
613	17117
3601	3602
104	19832
1807	20223
2243	12364
1042	15068
3131	12321
3021	16300
1527	1514
3420	18458
12439	12401
8405	20988
106	13820
1347	9425
1646	20856
2021	2011
596	13859
6751	10937
1245	13289
721	722
2585	7378
4056	17410
1288	15585
4781	15188
993	15345
1200	5855
527	20233
248	8838
1909	6646
82	9171
2146	4085
901	6245
5641	20223
997	9982
999	13564
1245	17025
6618	14983
282	10403
2244	2245
1304	21029
65	5559
2641	5015
1018	8870
3401	11525
1546	14296
2400	10491
1656	15400
2217	2647
3487	14936
5000	20157
95	7019
1100	20262
3674	11265
3109	16398
110	17416
1705	2729
95	16405
348	3611
76	13232
900	14188
2007	6760
1087	1011
481	10098
732	15146
4866	19466
18488	18486
7067	16080
596	9964
1467	3549
7217	7739
2272	13623
1855	8626
17671	17667
5016	5940
732	6259
3690	6216
10798	10797
2321	14243
81	13992
1945	10431
3695	17095
4867	4855
12416	12401
1646	20343
220	7640
2235	17352
12374	12373
220	20311
73	11940
1305	14292
282	13968
4404	4368
12319	14892
11688	11681
1806	13313
95	4599
8	14186
1855	16605
5577	15806
7242	18318
2686	18381
286	9858
2035	18689
13156	13155
2449	17828
14632	14631
1184	7268
3126	12321
1732	7148
1054	13059
2076	14669
481	15158
1085	12514
622	15142
1427	8838
2065	20339
6337	15596
1546	15523
67	5880
1377	11802
2613	4989
1764	7669
1683	12968
316	3758
3033	13540
6508	13290
943	16328
1199	16747
10541	10537
1656	6187
2236	7268
1523	15086
4866	7974
2595	10338
5267	13706
203	11786
1753	6966
612	7917
90	20827
1207	9673
2686	13348
286	9079
849	12757
5110	6966
12339	12338
2019	12922
67	10468
3918	7437
1289	10582
2019	21005
118	16621
90	3666
789	5180
1895	9346
19334	19333
613	12968
11793	14762
1311	17737
2914	21027
9556	13725
17717	17714
1396	10474
1538	2682
242	6722
14141	14140
645	14684
2129	2112
325	10316
284	5855
13127	13126
95	16605
3840	14811
6417	18128
299	16393
5781	17756
1166	6636
609	8114
1884	17588
3370	15765
617	19232
2053	2833
527	5015
1202	7739
19095	19094
11894	11906
6	17795
986	10202
2646	5071
1182	12371
7022	7019
4553	4435
1948	9735
18078	18076
4494	12048
1680	1681
12845	12844
7022	12793
5116	6658
5816	11039
8264	8261
1064	14689
1127	18020
209	6133
3283	12922
658	8298
1335	9611
4760	16659
164	10080
40	18281
2219	12793
496	497
3035	8553
1819	11438
1214	3445
18339	18351
2442	11398
1753	13211
1135	14679
9502	17485
1896	14669
1836	18211
7927	12065
125	8747
50	20097
4958	15498
4466	4753
527	20399
1189	9976
92	16621
1989	14544
6793	16210
2592	19977
116	9079
11839	11838
18391	18389
7138	7136
16576	16575
1476	20946
2444	18100
5458	7554
738	5678
2047	6391
3098	19061
1834	20028
527	15112
1155	20882
15	11132
2219	9475
11	17876
7392	18240
79	17744
192	6622
2198	10748
2500	17083
1901	1821
10256	12278
1518	3413
4929	11532
2754	15148
909	4435
92	17095
789	18096
104	9837
2357	15455
976	21029
4115	20745
261	16162
143	16721
257	258
287	7585
18378	18376
316	20161
1191	20311
609	16354
973	20516
22	14836
242	18365
655	5960
609	12364
67	20065
118	11664
1772	14238
3423	9620
1260	16923
3681	15585
5461	16297
297	17644
16704	16702
1806	8684
1526	19288
4915	15748
1349	12065
8187	11079
642	1625
4339	4338
1071	10070
67	10505
3705	6264
1147	15170
1578	7705
1753	18224
1545	12065
3035	8659
3570	20788
210	8709
4657	4688
1158	7938
1810	9577
613	8248
4729	12772
1613	4679
7338	7336
642	18602
1384	3263
1019	11735
2932	19498
1031	19696
4511	11108
92	6019
1740	14933
2569	3213
1761	20803
218	10443
824	16472
1250	12224
59	1625
1006	2760
7614	8410
8482	8480
4761	16491
1415	15372
18069	18068
2274	19529
33	16891
232	2443
6959	15027
142	4311
5161	18423
1852	8119
5476	13836
1245	11792
1272	11108
4662	16354
2491	17804
2107	17251
2444	15748
220	20421
1006	20845
2866	5360
1037	4435
2322	9071
1778	15308
2956	15475
130	9285
738	15451
84	7639
1019	12501
2117	20940
198	14313
1257	2071
3698	15598
976	14113
718	17427
1071	10440
1003	8282
528	11568
2702	21077
2540	13012
2123	6603
138	16643
1380	13983
1463	14659
1275	3605
655	6420
1127	17369
1811	17068
3017	13577
250	15832
6310	6305
81	3358
948	10431
232	20764
20	13110
13429	13423
1795	8119
3480	13437
22	11765
285	16496
67	19868
138	10999
7150	18351
1076	16461
2322	16523
4537	4435
15340	17083
2238	2231
1909	6551
1201	15027
194	6966
1160	16614
2251	15241
973	9004
294	6685
463	464
3026	3015
76	11964
22	18809
19502	19498
4968	18087
1580	14311
1694	15426
3670	15806
1883	2589
95	14053
3137	17945
10104	10604
8411	8480
36	18220
2908	18038
2240	7600
9213	9206
3	10755
3041	20998
1812	13288
2189	10670
16	6466
617	14544
3249	9292
789	16227
2407	19895
1645	20356
96	1113
122	11102
15271	15268
96	12820
1384	16768
1530	1514
1160	20242
1804	13313
3095	16385
978	14186
1827	15923
242	16387
2197	20443
8506	8504
13285	13339
2128	13560
2641	12262
1189	1152
3638	12733
16114	16113
0	11074
3941	15898
718	17128
3862	3852
609	2071
976	9839
1242	14727
141	17572
2350	15614
47	16469
80	16330
2638	13309
232	20688
10672	10670
4557	4435
9219	9206
1243	11128
826	15200
425	9620
33	13588
71	14784
2497	5445
1352	12733
118	13546
4136	18265
15126	19419
41	14067
2156	7018
2388	11125
97	20481
78	6158
95	4156
103	6842
9695	13848
4705	15173
67	10388
1777	16605
19968	19966
1183	8400
1380	10338
1954	17768
104	9982
7100	7099
13491	13490
75	9730
971	7903
3347	20971
1417	17357
5369	10117
18388	18381
5684	12038
131	16627
2641	17638
4449	7705
1377	7099
1890	12401
4865	16711
106	18820
13607	13606
221	16768
1244	10284
11007	13914
4377	7225
4602	13318
1342	17644
1567	6400
101	14559
12965	12966
908	6038
5164	11639
2406	9493
4598	9806
13745	13738
1257	17025
2230	2229
3155	5896
4041	8814
4253	19977
7675	7669
316	21097
5563	20542
7318	11335
71	15749
1850	20005
2326	7053
873	18276
611	19003
1474	14296
3790	14830
230	20028
316	11188
67	14631
8615	8611
102	17562
2126	20005
2702	7455
1048	1011
1147	14962
1811	20242
4893	13716
3705	16989
8207	12347
2567	5880
1245	9141
1979	18865
316	12228
528	13782
1483	15393
947	13059
13985	13983
3027	15862
2540	12931
1217	13339
15201	15202
124	16561
119	13766
104	7910
901	9367
1335	17701
1176	10375
3055	17040
112	12278
271	18096
600	21077
1487	13588
2123	18568
4746	4737
3	6021
316	18240
3627	13639
1134	17457
1369	7003
6647	10472
76	6147
124	10587
789	12659
610	18562
136	9285
1740	15254
1558	19897
732	1113
4101	4098
97	10267
8509	9929
594	20233
5324	5322
67	4622
1878	10547
636	8985
11	18545
1023	7992
8186	19922
1153	8342
316	18637
1425	20074
316	6900
282	3119
1629	18645
2	17764
1285	11265
136	20005
5310	10800
908	17248
596	6966
295	8467
6914	6909
1811	18420
3100	12305
3075	20940
1187	18125
84	20009
1288	9367
1784	8378
8	10282
306	16659
313	20443
1984	11398
2474	9292
1770	14028
2014	12922
1592	13207
3402	7618
636	13972
2849	15393
106	16586
1335	5590
4396	12065
1823	17707
1257	6842
658	7370
2217	15279
1448	3689
67	18443
4223	14646
1388	9489
255	15215
1127	20827
1302	3445
12388	15381
4339	20491
632	4679
4105	4098
3837	10919
290	2071
4073	18513
316	6430
11900	11897
1869	13980
1726	13658
112	13963
2544	12779
3043	14892
4943	17678
74	20223
4859	5521
1044	9831
1611	20940
4868	16465
120	18392
75	5135
6457	17095
9675	9673
18366	18365
5715	18688
1134	10611
1147	4435
15174	15173
97	16368
15	20647
5272	16080
1170	3943
22	6208
18350	18338
4235	11628
18918	18917
533	16389
211	3057
1151	5053
310	14799
92	19462
1174	20927
20	6998
10969	10968
6294	14588
611	13029
613	19463
5016	7023
642	3291
84	16837
112	9123
1196	7268
290	8119
4220	11271
1694	14195
4738	12811
494	20017
2508	15347
1591	13933
2383	10031
2902	11108
6752	15130
1103	14623
122	6232
2746	10025
316	20774
1250	3328
152	9285
3831	3826
1674	14015
2727	16398
16886	16885
7681	7669
1186	2900
1875	6842
3026	20601
1518	19982
1467	9427
4039	14717
284	15601
2136	4805
97	16659
122	114
10	7858
2540	16523
1175	20856
1415	14347
1546	17876
7208	19477
8	2280
123	7113
3709	3703
287	8318
1979	19977
2191	12760
619	10515
22	15918
658	14481
3724	15023
6406	6400
596	7917
17987	17984
4157	7503
14602	16067
593	18120
8	7325
4644	20443
17367	17366
1884	6560
1473	5750
95	17399
5083	18351
7920	7917
2299	20857
1358	17068
116	13126
8308	9788
1385	20827
2746	2742
20543	21029
106	8516
1818	20859
1023	2752
1257	5071
1273	13805
1646	9577
104	13376
2000	13588
67	10067
1710	13959
286	17557
13849	13848
104	20199
1379	7183
2219	15608
59	17554
130	8471
1257	16393
995	13914
110	20856
22	18703
5261	7316
96	10612
368	13725
214	10537
10522	10521
2398	13575
2143	13914
4217	5268
1808	10582
2021	15756
3305	16080
1145	13501
2234	6439
22	10180
95	12776
59	20027
1023	20051
1147	10582
973	17642
3039	14691
1071	9346
494	3938
948	17439
11531	11568
938	18096
1646	8065
2144	20005
6843	20845
2260	3356
4826	15944
2111	6819
291	10244
142	21029
14382	14381
3823	14211
116	15848
1300	9673
2062	20028
4657	7705
1289	6690
7660	7655
1666	20301
4056	4930
76	8544
4413	4660
92	6216
246	8108
9032	9025
300	14757
1531	15776
1377	20889
2384	15295
1396	15878
1460	15960
4217	14531
914	7558
2919	16614
1253	15313
6663	11401
1482	11389
138	10456
494	11739
14483	16605
76	11690
1031	9788
264	5120
1944	13356
1825	1821
5272	17744
1864	9673
1666	14870
1483	20856
2124	9429
220	20995
1579	13825
1013	20933
81	20266
596	15442
1351	14544
3694	15563
1370	5873
7063	7596
2373	9816
617	14959
539	6200
87	7628
533	5659
830	19570
2257	12465
1339	13086
2201	2190
92	15848
1595	6335
1006	15041
138	5221
1548	13963
257	4956
3021	10279
1193	9193
67	11786
14913	14910
295	13365
2996	2985
2731	15154
1271	15376
1265	1239
188	4930
5806	18773
3561	18029
2755	7992
3858	12278
1171	9839
1982	13810
6524	17659
67	10982
1265	14227
2543	6295
2014	8460
17499	17496
123	13336
25	11335
1770	10488
655	15145
13551	16080
980	10031
494	1412
2687	10027
67	6232
1302	16080
271	19125
1554	7870
5744	20889
10556	16109
263	7437
3193	16844
912	8814
2278	7739
8078	21093
3105	6842
1390	2580
1545	10515
1518	10571
425	16430
24	10787
2388	13210
3046	16461
1541	9427
4893	8442
1299	9292
3187	14626
95	7066
1365	4679
636	20745
5481	16364
5068	13970
20	20599
67	20599
1844	12401
6227	15415
116	4098
86	10611
2120	11956
1378	13081
14339	14340
2572	3625
1845	11014
1434	17599
8411	18553
2139	18301
6217	14281
1825	3328
1566	16681
481	16599
1367	1357
552	10834
3578	11772
730	12587
613	6264
4997	7906
1475	12401
3417	14927
1065	2320
4446	9842
1874	13126
3105	8709
3402	13457
104	18351
14114	14113
1915	12401
1565	11547
36	18125
81	9287
8844	20507
326	324
7774	13998
3537	20611
33	18018
122	10456
1058	7917
11312	11308
5082	15148
3109	18575
2731	4271
1243	3943
425	11448
116	16627
5500	6811
636	9427
3217	16953
302	14481
116	20424
1719	2094
337	9187
335	331
2639	8081
1004	10582
7885	20764
35	19280
1191	7877
1511	15967
3633	20122
3765	3826
4865	19498
67	8374
1234	10650
3187	6816
67	11792
4823	13848
11767	11766
79	14799
10609	10611
1718	11747
1161	13998
316	19964
14564	14559
234	12100
2141	20814
8924	8918
1513	15106
3102	15585
826	18055
8163	8119
8462	13104
4544	4435
13121	17027
1777	7992
5000	15027
261	12604
4666	9360
6675	20165
1287	20028
1084	10031
7724	15318
802	14957
1775	8480
5990	20512
2363	5712
635	19973
900	20988
12125	12120
316	8461
2321	16627
10610	10612
11062	11056
8580	17640
2431	18301
6683	12981
2182	7558
3873	3927
1396	19965
9046	11786
8178	20611
318	710
102	19498
22	10730
1221	18483
2594	4661
1977	8196
1023	8626
15621	15620
3402	8763
1502	19622
2053	15074
636	14586
1812	17443
622	19945
5176	14467
2542	16485
12890	12886
5612	20242
2696	15572
6178	12065
1103	18773
2241	18430
115	18503
5967	20875
1758	18716
645	19890
1463	20745
1160	13338
1366	5894
1037	6264
642	2668
4890	6778
4530	4768
113	2900
2356	9193
1787	21093
12993	12989
1017	16747
210	18029
6401	11854
1377	3434
256	4956
96	20988
5064	13594
1716	1707
1199	16067
1273	10821
2353	15188
609	4930
2049	8587
1285	8611
104	16901
1834	19897
1546	13585
295	14977
104	13589
740	18096
6568	13848
976	12871
1048	5071
2120	6183
141	13618
1331	9807
1181	19982
1079	16452
2270	2269
3031	10468
5427	18633
2053	15247
1370	8386
2161	10767
4705	11448
4327	9540
4968	10612
10801	14659
2916	12974
20	5633
824	17033
2497	6668
7403	7402
15	16901
911	19966
6935	6909
1538	9948
17738	17737
740	11661
4459	18058
95	1589
4967	10562
33	14936
1425	13437
2544	15828
92	18751
3670	19622
122	7042
6514	6500
10932	20408
2156	15439
5780	17659
7283	7268
316	12390
3361	13591
344	14437
9820	9816
7246	13810
1347	18338
4997	13350
1197	10273
938	2308
1244	11506
1058	8400
12225	14586
205	20339
3795	3789
3708	4085
12506	17279
2919	8119
3521	5282
7943	14822
4024	12401
1809	13518
125	9531
1247	2900
22	11308
1199	20053
598	13347
6342	14991
141	20845
1880	9025
3165	20933
92	15142
95	14384
1768	4435
223	15148
1005	17974
1175	18429
630	5071
15	8946
2646	6273
1441	16651
1023	5559
110	17572
2199	15444
1487	13575
2164	5282
106	4599
7697	7695
14546	14544
2014	10660
4222	13289
1384	7113
1331	12899
1201	14178
3639	3625
5000	13213
106	9025
1158	1152
6662	13000
531	16599
2072	20231
2683	17557
639	6335
92	14031
755	7705
1031	6630
16	12114
2540	15317
3587	3584
3108	18668
10033	10031
106	9414
106	16430
1778	7705
11957	17856
1441	18127
2019	18949
6794	20242
755	18490
1174	15188
84	7944
15	18220
1753	16939
16783	16784
210	6518
137	13347
1335	11245
540	11819
14941	14936
106	10099
1045	8504
5229	10791
1381	7183
2447	12401
2497	14799
2065	20028
10006	10003
613	7404
97	14330
111	13626
3249	12871
8341	14544
14692	14691
1253	1485
1748	15593
104	6717
16071	16067
7421	18716
4718	14330
525	5554
3490	17696
2345	16620
106	17761
8687	11265
2523	19977
1369	20233
2059	11956
1545	11108
562	14968
10947	10937
1899	7739
1347	5880
1358	13137
1247	9831
1656	16605
2667	5554
15	5600
10849	10844
1705	13139
4589	6909
13464	13457
1777	13211
266	17683
617	12401
6792	20242
1798	7148
3439	18486
1245	16330
13236	13232
539	12487
10248	16989
95	11802
4079	10244
111	13361
3233	19622
92	20116
2083	19664
1468	8910
67	11748
316	13845
5836	9788
2388	10080
2012	18249
1206	6842
614	7917
9214	20971
3249	14825
2145	6298
327	12499
11107	11106
1018	11133
1200	6305
1087	7705
789	12305
2203	2611
2489	17809
3105	4599
1165	20494
1859	1821
1698	8480
1012	17628
845	15624
2967	14904
6489	7180
199	15001
2357	19897
4196	4194
2398	12401
316	10423
3339	3338
2057	7992
79	17562
1834	20375
7720	14274
242	3291
3578	14588
789	5593
20039	20028
8254	20871
108	6439
71	8694
9593	9594
642	14191
2154	13115
4416	4749
2163	12371
598	8282
527	18240
106	20134
2795	9451
1331	16563
1134	3605
1288	9929
6670	14378
15155	15156
3575	6038
4946	4944
10845	10844
102	7828
642	1573
1785	7779
1541	7113
3762	3826
1003	8325
597	11848
2161	14011
1400	1401
316	12499
5405	10881
1705	18445
2250	10658
4377	14959
636	10496
1013	8626
255	11044
67	9628
4697	18053
1302	19832
4055	17494
1854	12940
3510	21008
211	7917
9955	10937
7045	12347
297	13423
9942	13998
5193	14122
5981	20688
1471	14776
978	6316
104	9041
2370	2365
3318	14186
67	15605
908	2682
300	4941
143	14691
11350	11335
1161	9552
8158	16067
11342	11532
612	19890
1181	3975
912	11108
16622	16621
327	11456
4222	13288
141	8196
3574	15914
912	3568
635	14156
2544	14078
1037	16512
2253	17889
3312	17854
1823	15093
601	12401
601	16837
1192	20251
642	7053
978	8838
1077	18265
3005	8720
3567	14717
16660	16659
1377	18312
116	13347
830	3495
1746	20421
1680	11786
95	6200
4603	17667
995	18470
14206	14199
1997	8442
2989	11430
609	8504
1166	6216
10288	10284
263	12624
2111	4821
13650	13645
1782	15634
1151	13666
1006	9724
9227	15318
1185	3759
4949	11260
1713	16599
26	20717
2370	16586
922	923
596	8546
1040	18318
986	11786
18452	18450
2053	12575
1104	13201
527	19254
1260	16901
1390	11564
639	9123
2499	17442
5455	11506
4840	15021
1079	5136
6680	6668
2928	15687
3168	14419
4931	6780
2114	20005
8515	8514
980	10600
1031	1821
74	6787
1135	17013
636	18074
79	14384
6401	19922
537	10090
2636	2635
210	18318
425	18459
1217	18956
12027	12025
1006	14384
1613	2682
2828	20351
20	14227
104	12779
259	9879
7469	9761
14532	18102
210	18255
1184	8358
2894	18553
1855	16496
3669	8442
3492	16472
908	4661
113	13914
1645	16297
7279	17352
4441	18318
425	12065
4394	4368
100	77
1548	12065
2686	12733
938	15198
1499	15550
1771	16757
2421	7167
16273	16274
1305	17611
5415	5399
1646	18634
8	20930
246	20665
594	14799
1289	19498
1013	20995
1106	21029
213	8546
81	2682
106	20992
5000	5866
210	1269
100	7129
1106	9292
533	8320
4718	11694
638	11692
789	15480
1807	13738
1743	20028
17163	17164
599	592
6897	6896
1333	8259
1812	20185
528	18600
3634	11799
1910	9429
3203	13213
623	11091
645	15508
3103	16614
93	14799
2601	7391
7788	15863
1275	17139
1204	18045
1832	1821
9336	11506
1544	1542
1425	9865
877	13346
104	15765
124	2365
7732	7705
200	18729
8074	17083
20388	20386
2124	10767
4120	11914
121	4321
642	12224
4743	12811
1651	7288
1415	8435
104	10169
1418	14643
738	17810
100	7180
2878	20542
4082	10767
9450	19896
103	20764
988	17279
2878	12347
2474	4368
15	4855
1481	10684
1698	9079
9272	9271
2703	7558
789	17008
1843	7105
14106	20954
2111	15415
1058	5025
6508	13341
6567	19995
2274	5063
9277	12401
1342	12903
282	18217
3155	15552
69	12401
16726	16725
2852	18568
1501	17839
5057	20599
826	11308
67	14401
1184	14553
4459	20688
284	12065
124	10637
3029	17023
1483	13569
3045	20788
76	13296
3191	16151
10779	10777
3402	6476
12243	12236
1347	10271
284	9448
826	5837
1349	8196
4799	13361
906	14305
124	19130
97	2051
2046	20005
2500	17472
3	13807
4012	17357
4099	17023
124	9188
4669	4679
1165	7739
1740	8355
11550	13535
993	14296
1899	9414
17490	17489
4635	4645
2461	9673
8	17827
81	18278
3510	20233
1680	18156
327	11790
76	18016
122	3943
1075	16989
1788	7628
1980	16659
9365	20764
124	9285
1577	7944
2893	4424
2145	15120
477	6158
92	18483
2645	6966
6156	6147
2581	18100
2043	20933
2198	6603
11932	11921
15	20988
4442	9025
1753	7739
1787	9673
1164	12776
4928	5622
6164	16491
996	19856
14125	18668
8475	11964
3415	19622
1335	20270
3519	3520
1657	8611
1197	14538
1768	15142
596	14929
124	18592
10532	20389
3924	16261
3640	12886
16571	16572
2543	9982
316	10257
12502	12501
92	17027
9395	9394
2049	12228
1735	13569
609	13586
152	18548
125	13876
1255	15215
316	3997
609	15473
826	12611
639	14959
12923	12922
100	11056
1418	12808
1787	14150
149	114
264	11132
1404	12897
1960	15806
104	16555
1245	1239
104	8334
95	8119
1838	1821
2034	3520
2167	18051
3420	17939
527	18562
927	13400
1585	13810
4703	14313
104	20951
980	12916
3985	15928
255	18445
12026	13626
5748	12776
312	20933
3312	8770
2594	11835
4657	13423
67	16646
96	16461
1521	20053
1010	19745
202	8103
637	11947
2014	17642
1100	3299
1175	12347
1423	14140
5272	16563
12578	20764
210	11786
120	16713
67	14067
263	9879
5163	18423
1047	2589
84	15430
67	18736
1160	9577
3382	10988
67	20795
1980	9472
2894	20074
299	7926
15895	15888
4744	12048
20	18420
2449	19832
9860	9858
14855	14854
5452	14033
1333	19094
1358	14300
789	13761
1248	13345
2543	15317
6331	6330
1365	2611
6843	10440
1613	3759
255	13296
210	15318
2367	11819
210	2382
15327	15324
59	17496
3707	19414
1251	15828
1978	7600
2850	9990
3836	16977
12195	12196
116	8514
1351	12347
6418	6420
5111	19995
1282	6636
5838	13959
6926	6909
4094	14199
1303	3605
7174	9367
5641	10027
1155	10521
1248	14799
1139	2877
1718	20772
1257	10521
1265	14559
1770	13339
1155	16757
3325	17817
1674	19543
6901	18644
2	5282
20	14167
1273	14489
271	7113
611	13067
81	7992
8146	8119
2195	18681
7472	13483
3100	14108
242	19480
81	1210
2904	8438
1465	14313
255	17603
67	18150
12423	12401
3507	11335
4097	12514
11651	11649
7175	7167
2168	9735
1467	14765
1836	18678
1577	5975
5557	18432
1705	18179
2654	2650
2689	2682
1864	9120
1918	1821
264	20778
67	20153
2930	18562
97	20585
316	7924
1139	13972
121	16586
348	4271
8686	12940
2908	18248
1247	2051
1849	18520
4607	18668
1297	15250
4046	6611
143	14977
1015	15113
1182	19480
3022	7639
3573	3568
5747	18470
1584	17922
12955	20027
106	16653
1938	18644
1036	16859
2069	11674
1476	6147
139	3213
3823	11971
971	20651
5447	12808
1396	2335
4496	17975
906	16627
2250	6579
4857	19977
1511	11633
2646	13309
1553	14370
19305	19306
106	20262
3433	11398
976	20764
1674	10993
16925	16924
9026	12347
1349	17417
1980	12305
13629	13626
8528	14544
4850	15268
1240	9039
526	13518
1544	17856
2077	15268
12792	12791
1031	18638
1645	15220
348	706
1201	4992
2502	13207
81	9254
611	12514
95	18729
5708	5709
2828	14643
1410	20768
7456	18102
1204	5053
1121	1113
1468	15960
1153	13337
10610	10611
3121	13859
8670	17474
3283	14799
2065	7992
7366	7364
2111	10469
562	8103
434	12894
1274	5829
88	12730
14109	14593
1153	13604
986	1152
1347	15741
1735	13972
6227	7105
3962	17188
1865	1821
1199	18429
1253	15598
194	12106
2591	8590
541	18575
6149	18220
2228	14669
1387	20443
1698	2682
1487	13590
1370	11748
1803	17362
4795	14122
1248	10271
1368	12871
290	16405
1530	16659
2426	4693
2232	16659
2	6991
1518	16482
18193	18188
5260	13347
2594	12100
1304	13361
130	16723
2980	13998
19857	19856
2502	13332
116	10600
1107	3006
3168	8116
6528	8196
1190	14969
21019	21018
33	13587
2499	18278
943	10460
1408	13762
2477	2464
1191	7669
1103	15596
594	17644
1135	8358
732	14113
1400	15887
106	13587
16982	16977
6178	18695
11581	20442
10622	10612
1198	11056
1988	5071
14992	14991
8281	8280
1899	9552
6047	13716
525	3685
300	14140
1798	17783
67	20735
1418	7399
300	13569
131	21038
5450	15887
1471	5015
242	5764
8885	8881
43	13667
1297	15887
304	14799
2351	7424
6428	6842
6057	6055
1333	5383
4318	6103
2199	7949
95	6560
242	10244
131	9041
4531	4435
532	11664
3375	20233
10355	10353
845	7615
6106	8518
1475	13575
14695	16387
8	21077
3364	3625
914	12968
2019	3170
3681	9839
6736	16067
1798	5837
12122	12120
6363	6362
6	16920
734	735
3109	5025
789	5067
8	11722
1384	2565
6357	16891
1415	13660
3089	4368
1194	14188
1204	8985
2956	3263
284	10650
2613	13645
2509	11970
337	17407
86	8374
10872	10877
1910	18125
3	2280
622	11897
4470	13067
116	12505
1770	18735
115	20688
1404	6773
5766	6646
596	7455
572	573
204	16561
2759	15695
4376	11751
1418	9429
3025	17728
7658	18031
978	15337
102	6630
7348	18611
22	2575
1939	15863
3168	16958
3957	20688
2426	17800
2120	2635
285	12328
2156	16207
1190	15585
1415	14623
542	20074
3690	21057
20	14765
253	6130
1199	8188
255	13400
912	14727
3045	14959
8615	11014
986	21068
3402	5473
141	16452
1475	2112
9241	9240
1294	20339
15201	15204
73	18562
1735	3826
636	9451
20	17537
5741	20556
1579	20852
2591	9141
3375	10284
1474	13106
1160	7944
2123	6281
220	20764
52	4656
4224	11506
59	11914
316	11398
1924	15035
4337	15555
316	16913
10940	10937
8363	16939
76	4953
1145	19509
4180	6813
2902	6439
1084	16837
1787	7739
1603	11897
4662	9178
6284	14588
562	18503
1014	10898
3021	19897
96	14694
7836	18570
5452	7408
4328	5160
1396	18617
